objid,eventid,classification,sector,camera,ccd,cut,xcentroid,ycentroid,xcentroid_err,ycentroid_err,xint,yint,xccd,yccd,xcentroid_det,ycentroid_det,xcentroid_psf,ycentroid_psf,ra,dec,ra_err,dec_err,gal_l,gal_b,frame_start,frame_end,frame_max,frame_duration,mjd_start,mjd_end,mjd_max,mjd_duration,flux_max,mag_min,flux_sign,image_sig_max,lc_sig_max,lc_sig_med,lc_flat,snr_psf,psf_like,psf_diff,psf_stacked,com_motion,gaussian_score,ellipticity,fwhm,neg_extent,bad_frame_flag,known_asteroid_designation,known_asteroid_dist_px,known_asteroid_frame,source_mask,gaia_id,nearest_gaia_id,nearest_gaia_dx,nearest_gaia_dy,crossbin_ids,asteroid_id,n_detections,total_events,frame_bin,TSS Catalogue
23,9,-,55,1,1,54,235.86701156443047,246.5643637099652,0.1098665110351544,0.110650244134139,236,247,1555,1778,235.74638720768309,246.54935983975312,235.86701156443047,246.5643637099652,324.7573214596125,7.008735324054304,0.0006438154877509,0.0006470757212015,62.01018252299089,-32.293568836212096,1960,1965,1960,6,59815.897564580366,59815.9322867492,59815.897564580366,0.0347221688352874,970.7372,-7.4677544,1,30.430568744078112,216.78078,58.65643,1,357.0322322234115,0.9946731788932456,0.1182381262382742,0,0.0,0.7875988575219132,0.2271606427890778,2.124614308194962,0.1332199895860973,0,,,,8.0,-,2701170632570283904,-0.1038104617084627,-0.074081868875055,[1375],-1,6,14,1,TSS 213901.76+070031.45
405,2,-,55,1,1,54,235.4999999972991,246.55388467397648,0.1098665193515616,0.1106502673052809,235,247,1554,1778,234.10009448222596,248.06156511136209,235.4999999972991,246.55388467397648,324.7593454837449,7.0094911148405785,0.0006438112698272,0.0006470727630666,62.01235944878279,-32.29467363758512,1960,1965,1960,6,59815.897564580366,59815.9322867492,59815.897564580366,0.0347221688352874,913.2468,-7.4014707,1,12.052589762745324,227.34871,61.552597,1,339.4424453686313,0.9053184740641,0.3868076206919601,0,0.0,0.7878085835354204,0.5171476773498658,11.755078460183018,0.6013241410255432,0,,,,8.0,-,2701170632570283904,0.2632011057276031,-0.0636028325659481,[2191],-1,6,2,1,TSS 213902.24+070034.17
585,4,-,55,1,1,54,256.71789317110773,61.97735825232797,0.1208297205298554,0.1271848895646172,257,62,1576,1593,256.8189259886713,61.63114593085244,256.71789317110773,61.97735825232797,324.2816565359136,7.989251087326803,0.0007114191636099,0.0007381558237698,62.56728637592862,-31.31394777705756,1638,1641,1638,4,59813.66145344865,59813.68228681636,59813.66145344865,0.0208333677073824,28.253937,-3.6276975,1,4.757277093248466,12.036135,5.501446,1,14.555968540431111,0.893220964218945,0.9242874694118692,0,0.0,0.7255480772776366,0.2756253562255937,2.414078679800062,2.956923723220825,0,,,,12.0,-,1740791927727238016,0.0255772163950496,-0.185074418712702,[2330],-1,3,16,1,TSS 213707.60+075921.30
952,1,-,55,1,1,55,15.715424785253338,128.3216780298495,0.1510863114129765,0.1666445274084673,16,128,1591,1659,15.36806356591691,128.18977793244335,15.715424785253338,128.3216780298495,324.3274082361673,7.594413904941522,0.0008952461481857,0.0009644805994762,62.23842919010492,-31.595466866734423,2550,2551,2551,2,59820.02254874372,59820.02949314824,59820.02949314824,0.0069444045220734,60.948284,-4.462404,1,5.793415541324338,22.0180606842041,19.380695343017575,1,10.086844127583475,0.7548196304872846,0.7077094284501612,1,0.0261155862662899,0.7987773859940495,0.2271959787411136,1.7064172889167577,1.150421977043152,0,,,,8.0,-,2701438157493134208,-0.3983761046781637,-0.9763408872117908,[3218],-1,2,2,1,TSS 213718.58+073539.89
42,8,-,55,1,1,56,63.39881759021054,131.9331116468478,0.1100737390005165,0.1110430636858344,63,132,1889,1663,63.51560633366874,131.88948597560992,63.39881759021054,131.9331116468478,322.6666826526376,7.001435227978989,0.0006474009858619,0.000650210282983,60.509445311142144,-30.66019447715853,1348,1352,1349,5,59811.64755727797,59811.67533522389,59811.654501764446,0.027777945921116,111.729706,-5.1204214,1,10.036689315375837,26.273739,12.624472,1,40.26631193153848,0.9730157516501649,0.2469780048273538,0,0.0705700311215428,0.914922633306704,0.3031947077757281,2.438002502037841,0.9979755439806652,0,,,,12.0,-,1739124174747205760,0.1638703730097859,-0.0629403284567615,[1953],-1,5,9,1,TSS 213040.00+070005.17
60,1,-,55,1,1,56,17.00003690150009,244.97743586253077,0.1118469703551442,0.1139755001631132,17,245,1843,1776,16.98394826747478,244.92985121931687,17.00003690150009,244.97743586253077,323.1470312656323,6.465120846264892,0.0006587328118003,0.0006676039425143,60.34969156316709,-31.36478533225437,248,253,252,6,59798.33483063952,59798.36955372011,59798.36260910418,0.034723080592812,28.546076,-3.638866,1,5.040671036789946,16.261814,11.023182,1,22.683025194907067,0.9269069838936168,1.2448615347662335,1,0.0371591785357199,0.9109242517289208,0.2838321118152581,0.9984992907571968,1.3830586235375288,0,,,,0.0,-,2699841804048460672,0.1334086582196505,-0.2490425517157746,[2230],-1,6,1,1,TSS 213235.29+062754.44T59798
61,1,-,55,1,1,56,18.99998671695048,37.97735257862568,0.1128350985832378,0.115519291602136,19,38,1845,1569,19.012386352169575,38.059966031522144,18.99998671695048,37.97735257862568,322.73063263658065,7.606502357404461,0.0006641438269509,0.0006739262214146,61.11125691441047,-30.341987513020527,258,260,259,3,59798.40427679839,59798.41816602886,59798.41122141386,0.0138892304748878,31.959879,-3.761513,1,4.622788681389347,15.275747,12.90593,1,20.449156350412174,0.92725973541847,2.029062081030751,1,0.1507581234583423,0.934064379267796,0.0924165535899396,0.8804759772946793,2.1379249758754315,0,,,,1.0,-,1739227146587885184,0.4539078972081825,-0.1179844945231707,[2231],-1,3,1,1,TSS 213055.35+073623.41T59798
71,1,-,55,1,1,56,29.99999440050121,155.9774212746573,0.1173476949391174,0.1222331887405281,30,156,1856,1687,30.036424701875816,155.9102231893742,29.99999440050121,155.9774212746573,322.9003383508715,6.932942223821673,0.000692666339521,0.0007134664208825,60.61008706591759,-30.886038849324848,302,305,303,4,59798.70983978538,59798.73067361921,59798.71678439665,0.020833833834331,23.558067,-3.4303493,1,4.538031111669184,12.48748,8.544268,1,16.097714544280738,0.9309805149732576,1.706033373754524,1,0.079747929817845,0.9013048728371292,0.4339672235650969,1.05084484241915,1.806324003487503,0,,,,0.0,-,1739109017806113920,-0.2507651223227185,0.2733022331094616,[2347],-1,4,2,1,TSS 213136.08+065558.59
663,2,-,55,1,1,57,89.41149744038756,220.7632238785201,0.1236958860640881,0.1311604205962595,89,221,133,2003,89.45228538548488,220.9926862094298,89.41149744038756,220.7632238785201,332.9227697065381,8.33924846358702,0.0006846738240402,0.0007406715674266,69.72346094316245,-37.52109765437649,1669,1672,1670,4,59813.87673154373,59813.89756490399,59813.88367599715,0.0208333602568018,26.415144,-3.5546324,1,4.718042476704363,11.239911079406738,8.184883117675781,1,13.681295835285187,0.9584465780178216,0.3152363347068701,1,0.2894852276247919,0.8796548547211412,0.4364425177710212,2.567622284026648,1.11961356932138,0,,,,8.0,-,2722047300364436096,-0.1661299838468437,0.1011917286054995,[5328],-1,4,5,1,TSS 221141.46+082021.29
1389,1,-,55,1,1,57,250.4999999972991,96.97738977893738,0.1888895699898371,0.2120721823350652,250,97,294,1879,250.682972698135,97.07232340386852,250.4999999972991,96.97738977893738,331.84499441297464,8.736690644160346,0.0010654480738389,0.0011965815051506,69.16193931996376,-36.47570330884416,2550,2551,2550,2,59820.02254874372,59820.02949314824,59820.02254874372,0.0069444045220734,29.914122,-3.6896908,1,4.57037611658369,12.54664707183838,11.797699928283691,1,8.265266889391238,0.8198867277269798,2.317314750269357,1,0.0616889201478225,0.7751828357420003,0.4405553523729759,1.4829292830020373,2.008509681936869,0,,,,0.0,-,2722312003493387776,-0.8739847952127775,-0.3160173689636849,[5770],-1,2,2,1,TSS 220722.80+084412.09
88,2,-,55,1,1,60,106.772706806715,187.9773757423177,0.1391686916699824,0.1516213529189244,107,188,914,1970,106.8737861863788,187.8888567011644,106.772706806715,187.9773757423177,328.67044166839696,7.14181600840142,0.0008071375552216,0.0008727757256824,65.10437731106911,-35.206072511547646,639,644,640,6,59801.05016957707,59801.08489251472,59801.05711416507,0.0347229376420727,28.764336,-3.6471357,1,4.54432845645791,10.168332,4.7411246,1,11.128806500169029,0.9395283554434524,0.4981398206416249,1,0.1447226941561536,0.7290247458954606,0.2289955722054036,2.2917212280875745,0.581462139485384,0,,,,1.0,-,2700655442652791424,0.004792533914383,0.1674666714234263,[1626],-1,5,2,1,TSS 215440.91+070830.54
890,1,-,55,1,1,62,93.11111111114172,231.4774005374898,0.1270262778887568,0.1356905632165386,93,231,1412,2013,93.19777749806188,231.4753843994631,93.11111111114172,231.4774005374898,326.0070360677933,5.972884303281919,0.0007470631357619,0.0007895680106338,61.963914862906805,-33.910129879625906,2132,2136,2136,5,59817.11978402805,59817.14756172204,59817.14756172204,0.0277776939983596,32.50729,-3.7799523,1,5.226047837632204,15.908472,5.2783785,1,12.90705418622305,0.9473524205813144,0.6755835268646008,0,0.0,0.1608625945478249,0.5019085693428313,1.7441205056258855,2.323167176786171,0,,,,0.0,-,2700238276774301952,1.901103935664878,0.4822454018681128,[2526],-1,3,1,1,TSS 214401.69+055822.38T59817
377,1,-,55,1,2,2,188.23546277279024,14.532955555553343,0.1196188588227784,0.1254799326259127,188,15,483,15,188.49891089370763,14.680680276511914,188.23546277279024,14.532955555553343,315.2432078290948,14.330353198935006,0.0006733287636691,0.0006852464112119,62.11188066782583,-20.42450290863429,611,612,612,2,59800.85592276233,59800.86286720317,59800.86286720317,0.0069444408436538,23.865656,-3.4444335,1,4.273078416531838,10.196000099182127,8.356754302978516,1,15.014059694279307,0.9442123038644176,0.3919478798237555,1,0.2451873877872781,0.8307541792223777,0.34948574047604,2.8360120576681664,1.1947044407783294,0,,,,9.0,-,1760139140489215360,-0.122062647722771,-1.0106085279772614,[],-1,2,2,1,TSS 210058.37+141949.27
783,1,-,55,1,2,2,211.5902642945261,230.84120364163095,0.1128855783261709,0.1155971645961904,212,231,507,231,211.70354662071665,231.04047562612436,211.5902642945261,230.84120364163095,315.527886659375,13.16963743130109,0.0006386588316647,0.0006422542968566,61.290427773501854,-21.33811319324759,1510,1511,1510,2,59812.77251053534,59812.7794548486,59812.77251053534,0.0069443132597371,37.923775,-3.947279,1,5.524845836052799,12.49766731262207,9.260649681091309,1,20.36081358543909,0.9716319766225008,0.2862123764133432,1,0.0,0.8000682067795988,0.2460665609669862,2.274451867956222,0.8531013684601415,0,,,,12.0,-,1758313126553369216,0.0458016013573683,-0.1153941016620478,[6549],-1,2,1,1,TSS 210206.69+131010.69T59812
1011,1,-,55,1,2,5,261.16206027065215,43.96312350811885,0.1101223869815167,0.1111299791874406,261,44,1324,44,260.90548028089046,43.89245938109649,261.16206027065215,43.96312350811885,310.802917961868,12.421617952684372,0.0005938068920735,0.0006103023844317,57.8125506831812,-18.011128145897445,1755,1775,1757,21,59814.47386514567,59814.6127510657,59814.48775373866,0.1388859200305887,47.250084,-4.1860065,1,6.269799833426392,22.26980400085449,8.414999961853027,1,38.16964768501912,0.9738623914755604,0.260097813013238,1,0.1136586223832581,0.7338475759634029,0.2967837335566369,2.946541595347714,0.5315181188150486,0,,,,9.0,-,1755164533278419200,0.0632387801970253,-0.103659814357357,[6856],-1,17,1,1,TSS 204312.70+122517.82T59814
1209,1,-,55,1,2,5,65.50000000270089,237.3107691397248,0.1546236533204059,0.1710192106852523,66,237,1129,237,66.0,237.67408256161295,65.50000000270089,237.3107691397248,312.18645795979785,11.846754404452016,0.0008605913856644,0.0009401927306155,58.11943074011857,-19.45182046255125,2604,2620,2604,17,59822.36255790877,59822.47366608777,59822.36255790877,0.1111081790004391,53.320488,-4.3172355,1,3.3348359450734715,25.688495635986328,7.572991847991943,1,9.844971118462151,0.768619700291856,0.7948414539653113,0,0.1293998938323317,0.5205385793790469,0.4232870712640454,2.095168897649374,1.0527206289613846,0,,,,8.0,-,1751893524836418816,-0.5846578436244272,-0.0584245659512134,[6928],-1,15,1,1,TSS 204844.75+115048.32T59822
279,3,-,55,1,2,6,188.99855130451505,130.56237604377677,0.1224422040695134,0.1294311677514261,189,131,1508,131,189.0267484715464,130.7155683063541,188.99855130451505,130.56237604377677,310.0067170251927,11.589728330069615,0.0006584091550657,0.0007083331226834,56.63012512833313,-17.830066862257073,1413,1414,1413,2,59812.0989116994,59812.10585602197,59812.0989116994,0.0069443225656868,31.11987,-3.7325943,1,4.892094630544737,17.285414,11.431565,1,14.033817557775006,0.9672578501293796,0.2738835925823706,0,0.0,0.7937343080319481,0.2836446947609914,3.6512123776004937,0.0895219221711158,0,,,,0.0,-,1755002565762685312,-0.1663569449908664,0.2743224366435868,[5391],-1,2,3,1,TSS 204001.61+113523.02
1057,1,-,55,1,2,9,245.452346667389,259.5799549024946,0.1339897343758438,0.1449214598188327,245,260,289,511,245.4080612459705,260.26536351011623,245.452346667389,259.5799549024946,317.26203268860195,12.142967931012874,0.0007746906738528,0.0008119469229534,61.49310000816234,-23.30831710155328,1658,1663,1658,6,59813.80026808902,59813.83498960128,59813.80026808902,0.0347215122601483,22.629078,-3.386667,1,4.051690684000602,11.096693992614746,5.126309871673584,1,11.753334102833067,0.8589845215517989,0.546306157106538,1,0.3506363921514145,0.7353485838472107,0.2416677708793241,2.9108075399495057,0.7473953858640805,0,,,,0.0,-,1757168942969775872,0.1437273063071416,-0.0256150245762682,[],-1,5,1,1,TSS 210902.89+120834.68T59813
1062,1,-,55,1,2,9,200.03740724061427,243.9773700704438,0.112636642835528,0.1152122894358229,200,244,244,495,200.07776849948428,244.0492571003814,200.03740724061427,243.9773700704438,317.4829002654918,12.31629469850184,0.0006471745960021,0.0006489480476492,61.785338956682665,-23.37643412136688,1782,1784,1783,3,59814.66136113182,59814.67524972201,59814.66830542692,0.0138885901906178,29.281893,-3.6664977,1,5.07643041001187,13.48984432220459,11.15662670135498,1,20.815496615755627,0.7752037504506297,1.2455320220068289,1,0.0130171773420568,0.953733952239208,0.077206357052382,0.8630270610489753,1.8139487060750985,0,,,,0.0,-,1758679023408630656,0.5892694696448189,-0.4268689523962621,[7419],-1,3,1,1,TSS 210955.90+121858.66T59814
139,1,-,55,1,2,11,86.56356878276853,119.47739999999996,0.1103077947573725,0.1114542630199806,87,119,638,370,87.00072946936399,119.58504899314435,86.56356878276853,119.47739999999996,315.07980152513755,12.174232462888227,0.0006236900378517,0.0006254556090365,60.14992727474764,-21.57315132910965,152,156,152,5,59797.66841754041,59797.69619544208,59797.66841754041,0.0277779016760177,62.207592,-4.4846087,1,7.589052039231772,29.013365,11.928122,1,33.240259289028444,0.992901383435427,0.1235181660473666,0,0.0,0.7010929624385502,0.3185604330822881,2.959767815271839,0.4728829036606292,0,,,,4.0,-,1758096174868578688,0.1438451077458467,-0.0358458140706829,[3075],-1,5,1,1,TSS 210019.15+121027.24T59797
114,3,-,55,1,2,14,76.9136296539639,150.23036011040972,0.1107672846941773,0.1122300741670241,77,150,1396,401,76.7535921488701,150.12198300940543,76.9136296539639,150.23036011040972,311.08198289235173,10.435688144113453,0.0006048024077761,0.0006275856888276,56.23634249694311,-19.348775432938357,530,531,530,2,59800.29342286529,59800.30036731079,59800.29342286529,0.0069444455002667,49.052128,-4.2266445,1,6.396453457748995,12.803178787231444,8.509064674377441,1,27.728315179525683,0.969195797919806,0.286594362717729,0,0.0,0.6555276484576169,0.4153054606531363,2.893952173060212,1.0887645873822618,0,,,,9.0,-,1751266249158156800,0.1079944754674215,-0.0901226736452827,[3988],-1,2,66,1,TSS 204419.68+102608.48
924,1,-,55,1,2,14,220.35413624708607,208.47739999999996,0.129608967081685,0.1391484428424798,220,208,1539,459,220.0798155849996,208.68381818430905,220.35413624708607,208.47739999999996,310.4428439808821,9.831546411104478,0.0007077273063612,0.0007726604508024,55.33459446958434,-19.15875355858207,1863,1865,1863,3,59815.223848840666,59815.23773742108,59815.223848840666,0.0138885804117308,19.72664,-3.2376328,1,4.29700012163168,10.288671493530272,7.338863372802734,1,12.422438901667103,0.910383849901813,0.5368105420863278,1,0.1519550653006598,0.8147055942486627,0.1521571739914058,3.048916879718188,0.7464192806610512,0,,,,0.0,-,1751124927553973760,-0.0530477417808015,0.1529470320829205,[6190],-1,3,1,1,TSS 204146.28+094953.57T59815
145,1,-,55,1,2,15,220.91652641176373,203.1863860189897,0.1185817700665343,0.1240058423323707,221,203,1796,454,220.4896538218621,202.64171837196804,220.91652641176373,203.1863860189897,309.11787379004124,9.319527315874366,0.0006332053015987,0.0006873575348802,54.12860147562132,-18.3432641827891,101,105,102,5,59797.31424908943,59797.34202702232,59797.32119357312,0.0277779328826,30.686863,-3.7173815,1,4.364609611773096,15.631160736083984,11.502564430236816,1,15.465638747349464,0.9041822535672674,0.6606053298235227,1,0.0687108718417894,0.8373608178163858,0.3950217526138254,3.8931341895936185,1.63167930643497,0,,,,9.0,-,1749637017738199680,0.1817452822097038,-0.033267513395458,[3850],-1,5,1,1,TSS 203628.29+091910.30T59797
864,1,-,55,1,2,17,13.999994555285122,80.53295555553483,0.1180897412289617,0.1233016288956006,14,81,58,588,13.916230197112682,80.78332725120461,13.999994555285122,80.53295555553483,318.6957808059977,12.194974971643187,0.0006840647662694,0.0006952175488217,62.46607027475103,-24.392356100067012,1668,1687,1670,20,59813.86971111214,59814.00165283765,59813.883599715824,0.1319417255144799,24.587114,-3.4767687,1,4.433890266061954,13.484798,7.1898384,1,15.703606006064993,0.976503927044078,0.3643790854114915,1,0.053641150957152,0.7257385798562915,0.3097232749326671,2.7998268120198704,0.6819790808612127,0,,,,0.0,-,1746666614059531264,0.0578049923856056,-0.233265510453748,[4949],-1,18,1,1,TSS 211446.99+121141.91T59813
152,5,-,55,1,2,18,98.66666666653956,220.8662447259978,0.1174367920740772,0.1223618991037267,99,221,394,728,98.59671575389255,220.94455019862667,98.66666666653956,220.8662447259978,317.108892621763,10.777746926858992,0.0006785740921076,0.000695924321755,60.19931744786792,-24.00257463316437,2231,2236,2231,6,59817.80712137066,59817.84184273158,59817.80712137066,0.0347213609129539,42.927116,-4.081829,1,6.1172269203573375,19.35260009765625,8.013655662536621,1,16.04790649781566,0.9806736001616078,0.3655715778796938,0,0.1114848526500886,0.8270153427368491,0.2198006907758543,2.563511960352994,0.3852077591146392,0,,,,8.0,-,1744898431858767488,0.0206067180924378,-0.1470884840061899,[2816],-1,4,5,1,TSS 210826.13+104639.89
1092,1,-,55,1,2,19,177.11109978501352,131.02007100260423,0.1162963434533178,0.1207050336699081,177,131,728,638,176.83452926453853,130.84167739702275,177.11109978501352,131.02007100260423,315.0998188609198,10.577961900435842,0.0006634661355481,0.0006839436128859,58.76336488089747,-22.52017718547147,2375,2393,2393,19,59818.80709616677,59818.93209296157,59818.93209296157,0.1249967948024277,41.139557,-4.035649,1,3.445149420105759,21.028779983520508,6.240722179412842,1,16.747047209860966,0.8281934897870039,1.1343511496219023,0,0.0,0.4199525209654157,0.317517427431504,2.846874854916095,0.6238434787277305,0,,,,0.0,-,1756526248360156544,0.0080856324052547,-0.2957930320951618,[6628],-1,15,1,1,TSS 210023.96+103440.66T59818
10,2,-,55,1,2,23,179.9999786799559,240.0525503792176,0.1571477763708926,0.1741210498821195,180,240,1755,747,180.0230946753175,240.07078483841195,179.9999786799559,240.0525503792176,309.8607940556042,7.879154640278529,0.0008589207456114,0.0009703201301672,53.26575660308275,-19.7393380599448,1065,1074,1066,10,59808.76561358174,59808.828113243406,59808.77255798859,0.0624996616679709,28.113445,-3.6222851,1,4.734519627355885,10.219371,6.325061,1,9.685734242883408,0.7804682891491345,1.4242035782699476,0,0.2050941611909554,0.6959376330925151,0.251110593490656,1.0165799076200397,1.34673529403507,0,,,,4.0,-,1749137702019928192,0.4943434139552209,-1.088474128414532,[976],-1,9,2,1,TSS 203926.59+075244.96
